id,expected,pred,risk
SC-007014,online_loan,online_loan,0.95
SC-011200,online_loan,online_loan,0.9
SC-008437,online_loan,online_loan,0.95
SC-010678,online_loan,online_loan,0.9
SC-010564,online_loan,online_loan,0.95
SC-004360,online_loan,refund_cs,0.95
SC-007678,online_loan,online_loan,0.95
SC-001033,online_loan,online_loan,0.85
SC-000665,online_loan,online_loan,0.9
SC-001800,online_loan,impersonate_authority,0.95
SC-006867,online_loan,online_loan,0.95
SC-011001,online_loan,online_loan,0.95
SC-000667,online_loan,online_loan,0.9
SC-002227,online_loan,online_loan,0.95
SC-007445,online_loan,online_loan,0.9
SC-010209,online_loan,online_loan,0.95
SC-003036,online_loan,online_loan,0.9
SC-000636,online_loan,online_loan,0.95
SC-011344,online_loan,impersonate_authority,0.95
SC-010211,online_loan,online_loan,0.95
SC-003664,online_loan,online_loan,0.95
SC-003344,online_loan,online_loan,0.9
SC-004973,online_loan,online_loan,0.9
SC-000293,online_loan,online_loan,0.9
SC-002228,online_loan,online_loan,0.95
SC-009591,online_loan,impersonate_authority,0.95
SC-010210,online_loan,online_loan,0.95
SC-000516,online_loan,online_loan,0.9
SC-000410,online_loan,online_loan,0.9
SC-003264,online_loan,online_loan,0.95
SC-003037,online_loan,impersonate_authority,0.95
SC-009618,online_loan,online_loan,0.9
SC-000634,online_loan,online_loan,0.9
SC-005117,online_loan,online_loan,0.9
SC-008815,online_loan,online_loan,0.95
SC-010679,online_loan,online_loan,0.95
SC-002658,online_loan,online_loan,0.95
SC-006896,online_loan,impersonate_authority,0.95
SC-008729,online_loan,impersonate_authority,0.95
SC-005033,online_loan,online_loan,0.9
SC-004828,online_loan,online_loan,0.85
SC-001829,online_loan,online_loan,0.95
SC-007041,online_loan,online_loan,0.95
SC-006191,online_loan,impersonate_authority,0.95
SC-004553,online_loan,online_loan,0.95
SC-009445,online_loan,online_loan,0.9
SC-005352,online_loan,online_loan,0.95
SC-007332,online_loan,online_loan,0.95
SC-011458,online_loan,online_loan,0.85
SC-009619,online_loan,online_loan,0.95
SC-009876,online_loan,impersonate_authority,0.95
SC-003343,online_loan,online_loan,0.95
SC-011724,online_loan,online_loan,0.9
SC-011115,online_loan,online_loan,0.9
SC-010086,refund_cs,refund_cs,0.9
SC-002652,refund_cs,refund_cs,0.95
SC-001183,online_loan,online_loan,0.9
SC-000370,refund_cs,refund_cs,0.7
SC-000259,refund_cs,refund_cs,0.9
SC-001708,refund_cs,refund_cs,0.9
SC-000309,refund_cs,refund_cs,0.9
SC-000170,refund_cs,refund_cs,0.85
SC-001329,refund_cs,refund_cs,0.9
SC-009150,refund_cs,refund_cs,0.95
SC-008196,refund_cs,refund_cs,0.9
SC-002511,refund_cs,refund_cs,0.85
SC-005681,refund_cs,refund_cs,0.95
SC-011196,refund_cs,refund_cs,0.95
SC-005977,refund_cs,refund_cs,0.9
SC-001388,refund_cs,refund_cs,0.9
SC-009492,refund_cs,refund_cs,0.85
SC-006242,refund_cs,refund_cs,0.7
SC-001566,refund_cs,refund_cs,0.9
SC-011167,refund_cs,refund_cs,0.95
SC-010469,refund_cs,refund_cs,0.95
SC-000093,refund_cs,refund_cs,0.9
SC-000690,refund_cs,refund_cs,0.95
SC-006888,refund_cs,refund_cs,0.95
SC-003747,refund_cs,refund_cs,0.95
SC-006537,refund_cs,refund_cs,0.9
SC-002738,refund_cs,refund_cs,0.9
SC-006304,refund_cs,refund_cs,0.95
SC-006068,refund_cs,refund_cs,0.95
SC-004351,refund_cs,refund_cs,0.9
SC-008112,refund_cs,refund_cs,0.9
SC-009438,refund_cs,refund_cs,0.9
SC-008776,refund_cs,refund_cs,0.95
SC-005592,refund_cs,refund_cs,0.95
SC-001595,refund_cs,refund_cs,0.9
SC-009299,refund_cs,refund_cs,0.95
SC-007123,refund_cs,refund_cs,0.95
SC-010993,refund_cs,refund_cs,0.95
SC-000902,refund_cs,refund_cs,0.95
SC-002793,refund_cs,refund_cs,0.9
SC-006861,refund_cs,refund_cs,0.95
SC-005741,refund_cs,refund_cs,0.9
SC-008317,refund_cs,refund_cs,0.95
SC-008429,refund_cs,refund_cs,0.9
SC-003895,refund_cs,refund_cs,0.95
SC-001146,refund_cs,refund_cs,0.9
SC-009121,refund_cs,refund_cs,0.85
SC-010030,refund_cs,refund_cs,0.85
SC-010615,refund_cs,refund_cs,0.95
SC-009095,refund_cs,refund_cs,0.9
SC-000901,refund_cs,refund_cs,0.9
SC-011800,refund_cs,refund_cs,0.9
SC-008195,refund_cs,refund_cs,0.9
SC-009785,refund_cs,refund_cs,0.95
SC-000013,refund_cs,refund_cs,0.9
SC-010350,refund_cs,refund_cs,0.95
SC-003141,refund_cs,refund_cs,0.85
SC-006420,refund_cs,refund_cs,0.9
SC-000870,refund_cs,refund_cs,0.7
SC-009841,refund_cs,refund_cs,0.9
SC-006889,refund_cs,refund_cs,0.95
SC-008978,refund_cs,refund_cs,0.95
SC-009840,refund_cs,refund_cs,0.9
SC-000464,refund_cs,refund_cs,0.95
SC-011279,refund_cs,refund_cs,0.9
SC-006977,refund_cs,refund_cs,0.95
SC-005285,refund_cs,refund_cs,0.9
SC-010202,refund_cs,impersonate_authority,0.9
SC-008919,refund_cs,refund_cs,0.9
SC-004739,refund_cs,refund_cs,0.95
SC-009842,refund_cs,refund_cs,0.95
SC-006974,refund_cs,refund_cs,0.7
SC-003510,refund_cs,refund_cs,0.7
SC-002426,refund_cs,refund_cs,0.95
SC-011660,refund_cs,refund_cs,0.9
SC-009812,refund_cs,refund_cs,0.9
SC-002566,refund_cs,refund_cs,0.95
SC-002624,refund_cs,refund_cs,0.95
SC-006598,refund_cs,refund_cs,0.95
SC-002189,refund_cs,refund_cs,0.95
SC-005317,refund_cs,refund_cs,0.95
SC-000119,refund_cs,refund_cs,0.9
SC-010907,refund_cs,refund_cs,0.9
SC-002393,refund_cs,refund_cs,0.95
SC-002335,refund_cs,refund_cs,0.95
SC-011599,refund_cs,refund_cs,0.7
SC-002941,refund_cs,refund_cs,0.7
SC-008316,refund_cs,refund_cs,0.9
SC-005561,refund_cs,refund_cs,0.9
SC-004712,refund_cs,refund_cs,0.9
SC-010087,refund_cs,refund_cs,0.9
SC-006335,refund_cs,refund_cs,0.95
SC-010934,refund_cs,refund_cs,0.7
SC-000065,refund_cs,refund_cs,0.9
SC-008227,refund_cs,refund_cs,0.95
SC-007965,refund_cs,refund_cs,0.95
SC-007384,refund_cs,refund_cs,0.95
SC-003482,refund_cs,refund_cs,0.9
SC-008920,refund_cs,refund_cs,0.9
SC-003626,refund_cs,refund_cs,0.7
SC-003656,refund_cs,refund_cs,0.95
SC-000171,refund_cs,refund_cs,0.9
SC-006654,refund_cs,refund_cs,0.9
SC-011281,refund_cs,refund_cs,0.95
SC-008225,refund_cs,refund_cs,0.7
SC-000506,refund_cs,refund_cs,0.85
SC-011253,refund_cs,refund_cs,0.95
SC-008169,refund_cs,refund_cs,0.7
SC-001478,refund_cs,impersonate_authority,0.95
SC-010150,refund_cs,refund_cs,0.9
SC-006005,refund_cs,refund_cs,0.7
SC-003951,refund_cs,refund_cs,0.95
SC-005532,refund_cs,refund_cs,0.9
SC-011574,refund_cs,refund_cs,0.95
SC-010994,refund_cs,refund_cs,0.9
SC-009412,refund_cs,refund_cs,0.9
SC-005500,refund_cs,refund_cs,0.95
SC-007237,refund_cs,refund_cs,0.9
SC-004264,refund_cs,refund_cs,0.95
SC-004522,refund_cs,refund_cs,0.9
SC-004237,refund_cs,refund_cs,0.9
SC-000041,refund_cs,refund_cs,0.9
SC-010007,refund_cs,refund_cs,0.95
SC-011773,refund_cs,refund_cs,0.9
SC-000401,refund_cs,refund_cs,0.95
SC-001446,refund_cs,refund_cs,0.85
SC-001025,refund_cs,refund_cs,0.6
SC-003314,refund_cs,refund_cs,0.95
SC-008081,refund_cs,refund_cs,0.9
SC-002101,refund_cs,refund_cs,0.95
SC-008314,refund_cs,refund_cs,0.7
SC-003894,refund_cs,refund_cs,0.9
SC-011221,refund_cs,refund_cs,0.95
SC-008863,refund_cs,refund_cs,0.9
SC-001791,refund_cs,impersonate_authority,0.9
SC-008373,refund_cs,refund_cs,0.9
SC-000014,refund_cs,impersonate_authority,0.95
SC-003861,refund_cs,refund_cs,0.9
SC-008979,refund_cs,refund_cs,0.9
SC-002276,refund_cs,refund_cs,0.9
SC-003714,refund_cs,refund_cs,0.9
SC-008345,refund_cs,refund_cs,0.9
SC-009582,refund_cs,refund_cs,0.9
SC-001087,refund_cs,refund_cs,0.85
SC-011278,refund_cs,refund_cs,0.85
SC-008805,refund_cs,refund_cs,0.9
SC-004741,refund_cs,refund_cs,0.95
SC-007298,refund_cs,refund_cs,0.95
SC-001144,refund_cs,refund_cs,0.9
SC-009495,refund_cs,refund_cs,0.95
SC-003744,refund_cs,refund_cs,0.85
SC-010348,refund_cs,refund_cs,0.9
SC-003655,refund_cs,refund_cs,0.95
SC-000235,refund_cs,refund_cs,0.95
SC-001026,refund_cs,refund_cs,0.9
SC-008720,refund_cs,refund_cs,0.9
SC-011882,refund_cs,refund_cs,0.95
SC-005562,refund_cs,refund_cs,0.95
SC-003142,refund_cs,refund_cs,0.95
SC-002710,refund_cs,refund_cs,0.7
SC-009178,refund_cs,refund_cs,0.95
SC-005140,refund_cs,refund_cs,0.95
SC-011479,refund_cs,refund_cs,0.9
SC-004465,refund_cs,refund_cs,0.95
SC-000749,refund_cs,refund_cs,0.9
SC-001298,refund_cs,refund_cs,0.95
SC-007268,refund_cs,impersonate_authority,0.9
SC-004436,refund_cs,refund_cs,0.9
SC-010673,refund_cs,refund_cs,0.95
SC-006389,refund_cs,refund_cs,0.9
SC-011450,refund_cs,refund_cs,0.7
SC-011137,refund_cs,refund_cs,0.9
SC-001594,refund_cs,refund_cs,0.7
SC-001851,refund_cs,refund_cs,0.9
SC-011481,refund_cs,refund_cs,0.95
SC-005167,refund_cs,refund_cs,0.9
SC-009329,refund_cs,refund_cs,0.95
SC-006800,refund_cs,refund_cs,0.9
SC-009923,refund_cs,refund_cs,0.9
SC-004124,refund_cs,refund_cs,0.7
SC-007787,refund_cs,impersonate_authority,0.95
SC-002593,refund_cs,refund_cs,0.9
SC-003396,refund_cs,refund_cs,0.9
SC-003334,refund_cs,refund_cs,0.85
SC-001390,refund_cs,refund_cs,0.95
SC-001739,refund_cs,refund_cs,0.95
SC-010731,refund_cs,refund_cs,0.9
SC-005683,refund_cs,refund_cs,0.95
SC-011305,refund_cs,refund_cs,0.9
SC-006302,refund_cs,refund_cs,0.85
SC-005498,refund_cs,refund_cs,0.95
SC-000042,refund_cs,refund_cs,0.9
SC-009700,refund_cs,refund_cs,0.9
SC-010468,refund_cs,refund_cs,0.9
SC-002363,refund_cs,refund_cs,0.85
SC-005917,refund_cs,refund_cs,0.9
SC-010439,refund_cs,refund_cs,0.95
SC-009411,refund_cs,refund_cs,0.95
SC-002451,refund_cs,refund_cs,0.85
SC-000931,refund_cs,refund_cs,0.85
SC-000541,refund_cs,refund_cs,0.95
SC-000540,refund_cs,refund_cs,0.9
SC-010817,refund_cs,refund_cs,0.85
SC-004492,refund_cs,refund_cs,0.9
SC-000571,refund_cs,refund_cs,0.95
SC-002394,refund_cs,refund_cs,0.9
SC-011480,refund_cs,impersonate_authority,0.98
SC-005113,refund_cs,refund_cs,0.95
SC-006182,refund_cs,refund_cs,0.9
SC-001419,refund_cs,refund_cs,0.95
SC-006244,refund_cs,refund_cs,0.9
SC-007034,refund_cs,refund_cs,0.9
SC-009036,refund_cs,refund_cs,0.95
SC-001236,refund_cs,refund_cs,0.9
SC-006364,refund_cs,refund_cs,0.95
SC-006568,refund_cs,refund_cs,0.95
SC-001762,refund_cs,refund_cs,0.7
SC-006536,refund_cs,refund_cs,0.85
SC-002625,refund_cs,refund_cs,0.95
SC-006214,refund_cs,refund_cs,0.95
SC-011306,refund_cs,refund_cs,0.9
SC-009467,refund_cs,refund_cs,0.9
SC-002942,refund_cs,refund_cs,0.95
SC-004910,refund_cs,refund_cs,0.95
SC-008257,refund_cs,refund_cs,0.95
SC-004937,refund_cs,refund_cs,0.9
SC-007122,refund_cs,refund_cs,0.9
SC-008255,refund_cs,refund_cs,0.9
SC-011542,refund_cs,refund_cs,0.95
SC-003312,refund_cs,refund_cs,0.9
SC-004966,refund_cs,refund_cs,0.9
SC-004548,refund_cs,refund_cs,0.9
SC-007236,refund_cs,refund_cs,0.9
SC-004600,refund_cs,refund_cs,0.9
SC-001653,refund_cs,impersonate_authority,0.9
SC-006597,refund_cs,refund_cs,0.9
SC-007238,refund_cs,refund_cs,0.9
SC-010058,refund_cs,refund_cs,0.95
SC-005712,refund_cs,refund_cs,0.95
SC-003028,refund_cs,refund_cs,0.9
SC-000146,refund_cs,refund_cs,0.95
SC-007993,refund_cs,refund_cs,0.9
SC-000120,refund_cs,refund_cs,0.9
SC-003229,refund_cs,refund_cs,0.95
SC-010528,refund_cs,refund_cs,0.95
SC-004653,refund_cs,refund_cs,0.6
SC-008977,refund_cs,refund_cs,0.9
SC-006655,refund_cs,refund_cs,0.95
SC-008082,refund_cs,refund_cs,0.95
SC-008949,refund_cs,refund_cs,0.95
SC-003394,refund_cs,refund_cs,0.85
SC-001880,refund_cs,refund_cs,0.9
SC-010701,refund_cs,refund_cs,0.9
SC-011050,refund_cs,refund_cs,0.3
SC-002221,refund_cs,refund_cs,0.95
SC-007555,refund_cs,refund_cs,0.9
SC-009811,refund_cs,refund_cs,0.9
SC-011250,refund_cs,refund_cs,0.9
SC-004005,refund_cs,refund_cs,0.95
SC-009211,refund_cs,refund_cs,0.95
SC-003804,refund_cs,refund_cs,0.95
SC-004180,refund_cs,refund_cs,0.9
SC-008864,refund_cs,refund_cs,0.95
SC-007208,refund_cs,refund_cs,0.9
SC-005832,refund_cs,refund_cs,0.95
SC-002072,refund_cs,refund_cs,0.95
SC-005653,refund_cs,refund_cs,0.95
SC-009468,refund_cs,refund_cs,0.95
SC-011336,refund_cs,refund_cs,0.95
SC-003054,refund_cs,refund_cs,0.85
SC-005652,refund_cs,refund_cs,0.9
SC-005469,refund_cs,refund_cs,0.9
SC-005622,refund_cs,refund_cs,0.95
SC-001266,refund_cs,refund_cs,0.9
SC-000809,refund_cs,refund_cs,0.9
SC-003833,refund_cs,refund_cs,0.9
SC-006418,refund_cs,refund_cs,0.9
SC-003081,refund_cs,refund_cs,0.7
SC-002424,refund_cs,refund_cs,0.95
SC-008050,refund_cs,refund_cs,0.7
SC-008691,refund_cs,refund_cs,0.95
SC-006362,refund_cs,refund_cs,0.9
SC-000433,refund_cs,refund_cs,0.9
SC-009381,refund_cs,refund_cs,0.9
SC-008138,refund_cs,refund_cs,0.7
SC-011251,refund_cs,refund_cs,0.95
SC-006094,refund_cs,refund_cs,0.85
SC-003893,refund_cs,refund_cs,0.95
SC-009523,refund_cs,refund_cs,0.95
SC-006711,refund_cs,refund_cs,0.9
SC-003538,refund_cs,refund_cs,0.9
SC-011938,refund_cs,refund_cs,0.9
SC-009413,refund_cs,refund_cs,0.95
SC-000658,refund_cs,refund_cs,0.9
SC-007786,refund_cs,refund_cs,0.95
SC-010848,refund_cs,refund_cs,0.95
SC-006363,refund_cs,impersonate_authority,0.9
SC-005027,refund_cs,impersonate_authority,0.9
SC-003713,refund_cs,refund_cs,0.85
SC-004382,refund_cs,refund_cs,0.95
SC-001268,refund_cs,refund_cs,0.9
SC-002218,refund_cs,refund_cs,0.85
SC-007121,refund_cs,refund_cs,0.9
SC-003055,refund_cs,refund_cs,0.9
SC-002497,romance_pig,romance_pig,0.85
SC-010553,refund_cs,refund_cs,0.7
SC-004980,romance_pig,benign,0.1
SC-008735,romance_pig,fake_investment,0.95
SC-003013,romance_pig,romance_pig,0.9
SC-008562,romance_pig,fake_investment,0.9
SC-010600,romance_pig,fake_investment,0.95
SC-010861,romance_pig,benign,0.1
SC-000794,romance_pig,fake_investment,0.95
SC-009195,romance_pig,fake_investment,0.95
SC-006462,romance_pig,romance_pig,0.9
SC-004753,romance_pig,impersonate_authority,0.95
SC-003989,romance_pig,fake_investment,0.95
SC-003299,romance_pig,fake_investment,0.95
SC-010365,romance_pig,impersonate_authority,0.9
SC-006461,romance_pig,impersonate_authority,0.95
SC-001775,romance_pig,fake_investment,0.95
SC-009596,romance_pig,fake_investment,0.95
SC-008387,romance_pig,benign,0.1
SC-005964,romance_pig,impersonate_family,0.95
SC-006493,romance_pig,romance_pig,0.9
SC-000947,romance_pig,fake_investment,0.95
SC-001131,romance_pig,fake_investment,0.95
SC-003613,romance_pig,romance_pig,0.9
SC-006931,romance_pig,fake_investment,0.95
SC-007892,romance_pig,fake_investment,0.95
SC-008561,romance_pig,fake_investment,0.95
SC-007455,romance_pig,benign,0.1
SC-011585,romance_pig,fake_investment,0.95
SC-007423,romance_pig,fake_investment,0.95
SC-006081,romance_pig,fake_investment,0.95
SC-008471,romance_pig,benign,0.0
SC-007020,romance_pig,fake_investment,0.95
SC-009910,romance_pig,impersonate_family,0.95
SC-002056,romance_pig,fake_investment,0.95
SC-004558,romance_pig,romance_pig,0.85
SC-005785,romance_pig,fake_investment,0.9
SC-007835,romance_pig,impersonate_family,0.9
SC-003759,romance_pig,fake_investment,0.95
SC-001894,romance_pig,romance_pig,0.85
SC-000320,romance_pig,fake_investment,0.95
SC-001666,romance_pig,romance_pig,0.9
SC-008269,romance_pig,fake_investment,0.9
SC-010163,romance_pig,fake_investment,0.95
SC-005010,romance_pig,benign,0.1
SC-010276,romance_pig,fake_investment,0.95
SC-000735,romance_pig,fake_investment,0.95
SC-008621,romance_pig,fake_investment,0.95
SC-000080,romance_pig,fake_investment,0.95
SC-003127,romance_pig,fake_investment,0.9
SC-002808,romance_pig,impersonate_authority,0.9
SC-011038,romance_pig,impersonate_authority,0.95
SC-003126,romance_pig,romance_pig,0.9
SC-008963,romance_pig,fake_investment,0.95
SC-005875,romance_pig,fake_investment,0.95
SC-001897,romance_pig,romance_pig,0.95
SC-001311,romance_pig,benign,0.1
SC-011644,romance_pig,fake_investment,0.95
SC-002610,romance_pig,fake_investment,0.95
SC-010831,romance_pig,romance_pig,0.95
SC-000448,romance_pig,fake_investment,0.95
SC-011349,romance_pig,fake_investment,0.95
SC-003438,romance_pig,fake_investment,0.95
SC-006022,romance_pig,fake_investment,0.95
SC-003730,romance_pig,elder_healthcare,0.9
SC-007222,romance_pig,fake_investment,0.95
SC-007340,romance_pig,fake_investment,0.95
SC-011320,romance_pig,fake_investment,0.95
SC-002807,romance_pig,fake_investment,0.95
SC-002086,romance_pig,fake_investment,0.95
SC-001986,romance_pig,romance_pig,0.95
SC-002750,romance_pig,fake_investment,0.95
SC-009079,romance_pig,fake_investment,0.95
SC-009020,romance_pig,fake_investment,0.95
SC-002752,romance_pig,fake_investment,0.95
SC-001044,romance_pig,fake_investment,0.95
SC-002291,romance_pig,romance_pig,0.9
SC-011643,romance_pig,romance_pig,0.85
SC-003158,romance_pig,fake_investment,0.9
SC-003351,romance_pig,fake_investment,0.95
SC-003096,romance_pig,fake_investment,0.9
SC-004193,romance_pig,romance_pig,0.85
SC-005422,romance_pig,fake_investment,0.95
SC-011788,romance_pig,fake_investment,0.95
SC-004836,romance_pig,impersonate_family,0.95
SC-004307,romance_pig,fake_investment,0.95
SC-009714,romance_pig,fake_investment,0.95
SC-008591,romance_pig,benign,0.1
SC-000825,romance_pig,benign,0.0
SC-010393,romance_pig,fake_investment,0.95
SC-010277,romance_pig,impersonate_family,0.95
SC-009137,romance_pig,impersonate_authority,0.9
SC-008271,romance_pig,fake_investment,0.95
SC-004534,romance_pig,fake_investment,0.95
SC-002177,romance_pig,fake_investment,0.95
SC-000857,romance_pig,fake_investment,0.95
SC-000796,romance_pig,impersonate_family,0.95
SC-001281,romance_pig,romance_pig,0.9
SC-009050,romance_pig,fake_investment,0.95
SC-008992,romance_pig,fake_investment,0.95
SC-010803,romance_pig,impersonate_authority,0.9
SC-008904,romance_pig,fake_investment,0.95
SC-009284,romance_pig,fake_investment,0.95
SC-010772,romance_pig,fake_investment,0.95
SC-011496,romance_pig,impersonate_authority,0.9
SC-008498,romance_pig,romance_pig,0.9
SC-004081,romance_pig,fake_investment,0.95
SC-003016,romance_pig,impersonate_family,0.9
SC-000856,romance_pig,fake_investment,0.95
SC-001694,romance_pig,fake_investment,0.95
SC-004022,romance_pig,benign,0.1
SC-001955,romance_pig,fake_investment,0.95
SC-007715,romance_pig,fake_investment,0.95
SC-008877,romance_pig,fake_investment,0.95
SC-002694,romance_pig,benign,0.1
SC-006932,romance_pig,impersonate_authority,0.9
SC-010951,romance_pig,impersonate_authority,0.9
SC-010601,romance_pig,benign,0.1
SC-008155,romance_pig,fake_investment,0.95
SC-002988,romance_pig,fake_investment,0.95
SC-003437,romance_pig,romance_pig,0.7
SC-001433,romance_pig,romance_pig,0.95
SC-009252,romance_pig,fake_investment,0.95
SC-011924,romance_pig,fake_investment,0.95
SC-011558,romance_pig,romance_pig,0.9
SC-000156,romance_pig,fake_investment,0.9
SC-008213,romance_pig,benign,0.1
SC-003611,romance_pig,romance_pig,0.7
SC-004507,romance_pig,benign,0.1
SC-001102,romance_pig,romance_pig,0.9
SC-003731,romance_pig,fake_investment,0.95
SC-001190,romance_pig,fake_investment,0.95
SC-002552,romance_pig,benign,0.0
SC-008240,romance_pig,fake_investment,0.95
SC-005727,romance_pig,fake_investment,0.9
SC-003156,romance_pig,romance_pig,0.9
SC-005874,romance_pig,fake_investment,0.95
SC-001403,romance_pig,fake_investment,0.95
SC-011092,romance_pig,fake_investment,0.95
SC-008444,romance_pig,impersonate_authority,0.9
SC-005547,romance_pig,romance_pig,0.9
SC-002927,romance_pig,romance_pig,0.9
SC-003557,romance_pig,fake_investment,0.95
SC-002838,romance_pig,fake_investment,0.95
SC-000478,romance_pig,fake_investment,0.95
SC-003584,romance_pig,elder_healthcare,0.9
SC-008532,romance_pig,impersonate_authority,0.9
SC-010569,romance_pig,fake_investment,0.95
SC-005183,romance_pig,impersonate_authority,0.9
SC-005668,romance_pig,fake_investment,0.95
SC-006407,romance_pig,fake_investment,0.95
SC-011210,romance_pig,romance_pig,0.9
SC-009713,romance_pig,fake_investment,0.95
SC-008389,romance_pig,impersonate_authority,0.95
SC-007894,romance_pig,fake_investment,0.95
SC-007107,romance_pig,fake_investment,0.95
SC-002840,romance_pig,fake_investment,0.95
SC-011586,romance_pig,fake_investment,0.95
SC-010305,romance_pig,fake_investment,0.95
SC-000300,romance_pig,impersonate_family,0.85
SC-011732,romance_pig,fake_investment,0.95
SC-008530,romance_pig,benign,0.1
SC-011646,romance_pig,romance_pig,0.85
SC-009626,romance_pig,fake_investment,0.95
SC-000419,romance_pig,romance_pig,0.9
SC-001161,romance_pig,fake_investment,0.95
SC-011525,romance_pig,romance_pig,0.85
SC-005392,romance_pig,impersonate_family,0.95
SC-007310,romance_pig,fake_investment,0.95
SC-004308,romance_pig,fake_investment,0.95
SC-001552,romance_pig,fake_investment,0.95
SC-006348,romance_pig,fake_investment,0.95
SC-008903,romance_pig,benign,0.0
SC-004195,romance_pig,impersonate_authority,0.9
SC-002466,romance_pig,romance_pig,0.85
SC-009937,romance_pig,fake_investment,0.95
SC-001895,romance_pig,fake_investment,0.95
SC-005932,romance_pig,fake_investment,0.95
SC-011467,romance_pig,fake_investment,0.9
SC-000583,romance_pig,fake_investment,0.95
SC-003789,romance_pig,romance_pig,0.85
SC-000055,romance_pig,impersonate_family,0.9
SC-003213,romance_pig,fake_investment,0.95
SC-007922,romance_pig,impersonate_authority,0.9
SC-002724,romance_pig,romance_pig,0.85
SC-003877,romance_pig,fake_investment,0.95
SC-002146,romance_pig,fake_investment,0.95
SC-005066,romance_pig,benign,0.1
SC-008007,romance_pig,fake_investment,0.95
SC-009797,romance_pig,fake_investment,0.95
SC-005240,romance_pig,fake_investment,0.95
SC-007396,romance_pig,fake_investment,0.95
SC-003935,romance_pig,romance_pig,0.85
SC-010832,romance_pig,fake_investment,0.95
SC-002579,romance_pig,fake_investment,0.95
SC-001580,romance_pig,fake_investment,0.95
SC-002867,romance_pig,benign,0.1
SC-002868,romance_pig,fake_investment,0.95
SC-002175,romance_pig,fake_investment,0.95
SC-004809,romance_pig,fake_investment,0.95
SC-003554,romance_pig,romance_pig,0.7
SC-003214,romance_pig,impersonate_authority,0.9
SC-006110,romance_pig,fake_investment,0.95
SC-009227,romance_pig,fake_investment,0.95
SC-005269,romance_pig,fake_investment,0.95
SC-001925,romance_pig,impersonate_authority,0.85
SC-008125,romance_pig,fake_investment,0.9
SC-000827,romance_pig,fake_investment,0.95
SC-011468,romance_pig,fake_investment,0.95
SC-003243,romance_pig,benign,0.1
SC-005757,romance_pig,fake_investment,0.95
SC-009313,romance_pig,fake_investment,0.9
SC-007772,romance_pig,fake_investment,0.95
SC-008416,romance_pig,romance_pig,0.9
SC-002174,romance_pig,romance_pig,0.7
SC-004420,romance_pig,elder_healthcare,0.9
SC-003964,romance_pig,fake_investment,0.95
SC-002411,romance_pig,fake_investment,0.95
SC-001665,romance_pig,fake_investment,0.95
SC-006614,romance_pig,impersonate_family,0.9
SC-005635,romance_pig,fake_investment,0.95
SC-010423,romance_pig,impersonate_authority,0.95
SC-007801,romance_pig,romance_pig,0.9
SC-004451,romance_pig,impersonate_authority,0.9
SC-004696,romance_pig,fake_investment,0.95
SC-011321,romance_pig,romance_pig,0.9
SC-002637,romance_pig,fake_investment,0.95
SC-001192,romance_pig,impersonate_family,0.9
SC-003641,romance_pig,impersonate_family,0.9
SC-000271,romance_pig,benign,0.0
SC-007774,romance_pig,impersonate_family,0.9
SC-010136,romance_pig,fake_investment,0.95
SC-008065,romance_pig,fake_investment,0.95
SC-010246,romance_pig,fake_investment,0.95
SC-002087,romance_pig,impersonate_authority,0.95
SC-010481,romance_pig,fake_investment,0.95
SC-011208,romance_pig,fake_investment,0.95
SC-000980,romance_pig,romance_pig,0.9
SC-011149,romance_pig,impersonate_family,0.9
SC-005697,romance_pig,fake_investment,0.95
SC-005420,romance_pig,benign,0.1
SC-000211,romance_pig,benign,0.1
SC-010018,romance_pig,romance_pig,0.9
SC-005699,romance_pig,impersonate_family,0.95
SC-004079,romance_pig,fake_investment,0.95
SC-007223,romance_pig,impersonate_authority,0.9
SC-001253,romance_pig,romance_pig,0.9
SC-009161,romance_pig,fake_investment,0.95
SC-010186,romance_pig,fake_investment,0.95
SC-002468,romance_pig,fake_investment,0.9
SC-009080,romance_pig,fake_investment,0.95
SC-000672,romance_pig,romance_pig,0.9
SC-008039,romance_pig,impersonate_family,0.95
SC-009109,romance_pig,impersonate_family,0.95
SC-007833,romance_pig,fake_investment,0.95
SC-002014,romance_pig,fake_investment,0.95
SC-009108,romance_pig,impersonate_authority,0.9
SC-000523,romance_pig,fake_investment,0.95
SC-007048,romance_pig,fake_investment,0.95
SC-003910,romance_pig,fake_investment,0.95
SC-008064,romance_pig,fake_investment,0.95
SC-002204,romance_pig,fake_investment,0.95
SC-003041,romance_pig,fake_investment,0.95
SC-009224,romance_pig,benign,0.0
SC-007108,romance_pig,fake_investment,0.95
SC-004952,romance_pig,romance_pig,0.85
SC-004613,romance_pig,benign,0.0
SC-002898,romance_pig,fake_investment,0.95
SC-011209,romance_pig,fake_investment,0.95
BN-000126,benign,benign,0.0
SC-004535,romance_pig,fake_investment,0.95
BN-001299,benign,benign,0.0
BN-000232,benign,benign,0.0
BN-002276,benign,benign,0.0
BN-001888,benign,benign,0.0
BN-001602,benign,benign,0.0
BN-000192,benign,benign,0.0
BN-000250,benign,benign,0.0
BN-000949,benign,benign,0.0
BN-001778,benign,benign,0.0
BN-000174,benign,benign,0.0
BN-000739,benign,benign,0.0
BN-001311,benign,benign,0.0
BN-001486,benign,benign,0.0
BN-000967,benign,benign,0.0
